quiver exchange matrix,mutation acyclic,mutation abundant,mutation complete,mutation connected,mutation equivalent to a quiver with a mutation-cyclic 3-vertex subquiver,mutation finite,finite forkless part,finite preforkless part,surface quiver,mutation equivalent to a quiver with a vortex subquiver,totally proper,Alexander polynomial,number of vertices,determinant of exchange matrix,gcd vector,rank of exchange matrix,determinant of companion modulo 4,mutation cycle in class,minimum number of arrows in class,class index
[0 4 2 -4 -4 0 3 -2 -2 -3 0 1 4 2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 4 4 -2 -4 0 -2 1 -4 2 0 1 2 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 4 4 -2 -4 0 2 1 -4 -2 0 1 2 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 6 -2 2 -6 0 2 -3 2 -2 0 1 -2 3 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 6 2 -2 -6 0 -3 2 -2 3 0 -1 2 -2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 12 -4 2 -12 0 2 1 4 -2 0 -1 -2 -1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 12 -2 -2 -12 0 -1 3 2 1 0 -1 2 -3 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 12 -2 -2 -12 0 3 -1 2 -3 0 1 2 1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 12 2 -4 -12 0 1 2 -2 -1 0 1 4 -2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 40 -66 40 1],4,16,[2 1 1 1],4,0,T,30,6
[0 -10 6 -4 10 0 -2 1 -6 2 0 0 4 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -6 10 2 6 0 -2 1 -10 2 0 -2 -2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -4 -6 2 4 0 0 -1 6 0 0 -2 -2 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -4 2 2 4 0 2 -1 -2 -2 0 2 -2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 -6 4 2 0 2 -1 6 -2 0 0 -4 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 -2 -2 2 0 -2 -1 2 2 0 0 2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 -2 -2 2 0 0 1 2 0 0 2 2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 -2 2 2 0 -2 1 2 2 0 0 -2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 -2 8 2 0 0 -1 2 0 0 -2 -8 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 2 -2 2 0 0 1 -2 0 0 -2 2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 2 -2 2 0 2 -1 -2 -2 0 0 2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 2 2 2 0 2 1 -2 -2 0 0 -2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -2 2 4 2 0 0 -1 -2 0 0 2 -4 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 -6 -4 -2 0 2 1 6 -2 0 0 4 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 -6 2 -2 0 -2 1 6 2 0 -2 -2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 -6 2 -2 0 2 -1 6 -2 0 2 -2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 -2 -2 -2 0 0 -1 2 0 0 2 2 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 -2 6 -2 0 0 1 2 0 0 -2 -6 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 2 -4 -2 0 -2 1 -2 2 0 -2 4 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 2 -2 -2 0 0 -1 -2 0 0 -2 2 1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 2 2 -2 0 -2 -1 -2 2 0 0 -2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 2 2 -2 0 0 1 -2 0 0 2 -2 -1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 2 10 -6 -2 0 2 -1 -10 -2 0 2 6 1 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 4 -6 -2 -4 0 0 1 6 0 0 -2 2 -1 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 4 2 -2 -4 0 -2 1 -2 2 0 0 2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 6 -2 2 -6 0 2 -1 2 -2 0 0 -2 1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 8 -2 -2 -8 0 2 1 2 -2 0 0 2 -1 0 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 25 -48 25 1],4,4,[2 1 2 1],4,0,T,23,7
[0 -10 6 -4 10 0 -2 3 -6 2 0 -1 4 -3 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -6 -4 2 6 0 1 -2 4 -1 0 -1 -2 2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -6 2 -4 6 0 -2 1 -2 2 0 1 4 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -6 4 10 6 0 1 -2 -4 -1 0 3 -10 2 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -6 10 4 6 0 -2 1 -10 2 0 -3 -4 -1 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 -6 2 4 0 -1 -1 6 1 0 -2 -2 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 -2 2 4 0 3 -1 2 -3 0 1 -2 1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 2 -6 4 0 -1 -1 -2 1 0 2 6 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 2 -2 4 0 -1 3 -2 1 0 -1 2 -3 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 2 2 4 0 -1 3 -2 1 0 -2 -2 -3 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 2 2 4 0 3 -1 -2 -3 0 2 -2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 2 10 4 0 -1 -1 -2 1 0 -2 -10 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 10 2 4 0 -1 -1 -10 1 0 2 -2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -10 4 2 0 2 -1 10 -2 0 -1 -4 1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -4 2 2 0 -3 1 4 3 0 -1 -2 -1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 -2 2 0 -2 -1 2 2 0 1 2 1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 -2 2 0 -1 -2 2 1 0 -1 2 2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 -2 2 0 -1 1 2 1 0 2 2 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 -2 2 0 1 -1 2 -1 0 -2 2 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 -2 2 0 1 2 2 -1 0 1 2 -2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 -2 2 0 2 1 2 -2 0 -1 2 -1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 2 2 0 -1 2 2 1 0 1 -2 -2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 2 2 0 1 1 2 -1 0 2 -2 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 4 2 0 -2 3 2 2 0 -1 -4 -3 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 4 2 0 2 -1 2 -2 0 3 -4 1 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 10 2 0 -1 2 2 1 0 -3 -10 -2 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 -2 10 2 0 1 -3 2 -1 0 2 -10 3 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 2 -4 2 0 1 -3 -2 -1 0 1 4 3 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 2 -2 2 0 1 1 -2 -1 0 -2 2 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 2 -2 2 0 2 -1 -2 -2 0 -1 2 1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 2 2 2 0 1 2 -2 -1 0 -1 -2 -2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 2 2 2 0 2 1 -2 -2 0 1 -2 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 2 4 2 0 1 -1 -2 -1 0 3 -4 1 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 4 -2 2 0 -1 2 -4 1 0 -3 2 -2 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 4 -2 2 0 3 -2 -4 -3 0 1 2 2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 4 2 2 0 -1 1 -4 1 0 -3 -2 -1 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 4 6 2 0 -1 -2 -4 1 0 1 -6 2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 6 4 2 0 -2 -1 -6 2 0 -1 -4 1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 10 -2 2 0 -3 1 -10 3 0 -2 2 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -2 10 -2 2 0 2 -1 -10 -2 0 3 2 1 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -10 2 -2 0 3 -1 10 -3 0 2 -2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -6 -4 -2 0 2 1 6 -2 0 1 4 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -4 -6 -2 0 1 2 4 -1 0 -1 6 -2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -4 -2 -2 0 1 -1 4 -1 0 3 2 1 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -4 2 -2 0 -3 2 4 3 0 -1 -2 -2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -4 2 -2 0 1 -2 4 -1 0 3 -2 2 -3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -4 10 -2 0 1 -2 4 -1 0 -1 -10 2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -2 -4 -2 0 -1 1 2 1 0 -3 4 -1 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -2 -2 -2 0 -2 -1 2 2 0 -1 2 1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -2 -2 -2 0 -1 -2 2 1 0 1 2 2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -2 2 -2 0 -2 1 2 2 0 1 -2 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -2 2 -2 0 -1 -1 2 1 0 2 -2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 -2 4 -2 0 -1 3 2 1 0 -1 -4 -3 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 -4 -2 0 -2 1 -2 2 0 -3 4 -1 3 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 -4 -2 0 2 -3 -2 -2 0 1 4 3 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 -2 -2 0 -1 -1 -2 1 0 -2 2 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 -2 -2 0 1 -2 -2 -1 0 -1 2 2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 2 -2 0 -2 -1 -2 2 0 1 -2 1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 2 -2 0 -1 -2 -2 1 0 -1 -2 2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 2 -2 0 -1 1 -2 1 0 2 -2 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 2 -2 0 1 -1 -2 -1 0 -2 -2 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 2 -2 0 1 2 -2 -1 0 1 -2 -2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 2 2 -2 0 2 1 -2 -2 0 -1 -2 -1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 4 -2 -2 0 3 -1 -4 -3 0 1 2 1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 2 10 -4 -2 0 -2 1 -10 2 0 1 4 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 4 -6 10 -4 0 -1 3 6 1 0 -2 -10 -3 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 4 -2 -2 -4 0 -3 1 2 3 0 -2 2 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 4 -2 -2 -4 0 1 -3 2 -1 0 2 2 3 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 4 -2 2 -4 0 1 -3 2 -1 0 1 -2 3 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 4 -2 6 -4 0 1 1 2 -1 0 -2 -6 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 4 2 -2 -4 0 -3 1 -2 3 0 -1 2 -1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 4 6 -2 -4 0 1 1 -6 -1 0 2 2 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 4 10 -6 -4 0 3 -1 -10 -3 0 2 6 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 6 -2 4 -6 0 2 -1 2 -2 0 -1 -4 1 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 6 4 -2 -6 0 -1 2 -4 1 0 1 2 -2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 10 -6 4 -10 0 2 -3 6 -2 0 1 -4 3 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 10 -4 2 -10 0 1 2 4 -1 0 -1 -2 -2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 10 -2 -2 -10 0 -2 3 2 2 0 -1 2 -3 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 10 -2 -2 -10 0 3 -2 2 -3 0 1 2 2 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 10 2 -4 -10 0 2 1 -2 -2 0 1 4 -1 -1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 10 4 -6 -10 0 -3 2 -4 3 0 -1 6 -2 1 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 36 -74 36 1],4,0,[2 1 1 1],2,0,T,26,8
[0 -4 -6 2 4 0 -2 -1 6 2 0 -2 -2 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -4 2 2 4 0 4 -1 -2 -4 0 2 -2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 -14 4 2 0 2 -1 14 -2 0 -2 -4 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 -6 2 2 0 -4 1 6 4 0 -2 -2 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 -2 -2 2 0 -2 -1 2 2 0 2 2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 -2 -2 2 0 -2 1 2 2 0 2 2 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 2 -2 2 0 2 -1 -2 -2 0 -2 2 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 2 -2 2 0 2 1 -2 -2 0 -2 2 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 2 2 2 0 2 1 -2 -2 0 2 -2 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 2 4 2 0 2 -1 -2 -2 0 4 -4 1 -4 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 2 -14 2 -2 0 4 -1 14 -4 0 2 -2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 2 -6 -4 -2 0 2 1 6 -2 0 2 4 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 2 -6 -2 -2 0 2 -1 6 -2 0 4 2 1 -4 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 2 2 -4 -2 0 -2 1 -2 2 0 -4 4 -1 4 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 2 2 -2 -2 0 -2 -1 -2 2 0 -2 2 1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 2 2 2 -2 0 -2 -1 -2 2 0 2 -2 1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 2 2 2 -2 0 -2 1 -2 2 0 2 -2 -1 -2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 4 2 -2 -4 0 -4 1 -2 4 0 -2 2 -1 2 0],T,F,NULL,T,F,F,F,NULL,F,F,T,[1 49 -96 49 1],4,4,[2 1 2 1],4,0,T,17,9
[0 -2 -2 -2 2 0 -2 0 2 2 0 -2 2 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 48 -34 48 1],4,64,[2 2 2 2],4,0,T,10,10
[0 -2 -2 2 2 0 -2 0 2 2 0 2 -2 0 -2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 48 -34 48 1],4,64,[2 2 2 2],4,0,T,10,10
[0 -2 2 2 2 0 2 0 -2 -2 0 -2 -2 0 2 0],T,F,F,T,F,F,F,NULL,F,F,T,[1 48 -34 48 1],4,64,[2 2 2 2],4,0,T,10,10
